1314,1,38.0,31.0,31.236842105263158,0.499,5.657894736842105,0.358,17.605263157894736,0.712,0.0,40.81578947368421,18.31578947368421,8.131578947368421,4.552631578947368,13.789473684210526,17.026315789473685,85.7,68.6,9.3,20.55,5.85,0.0,0.0,0.0,0.0
1207,2,37.0,30.0,24.945945945945947,0.505,6.351351351351352,0.37,12.81081081081081,0.711,0.0,33.78378378378378,14.72972972972973,5.1891891891891895,5.108108108108108,13.432432432432432,16.45945945945946,69.1,58.0,9.48,5.08,14.54,0.0,0.0,0.0,0.0
1450,3,34.0,26.0,24.294117647058822,0.465,5.764705882352941,0.372,12.5,0.717,0.0,30.676470588235293,13.882352941176471,6.647058823529412,4.5588235294117645,10.441176470588236,16.147058823529413,66.9,59.5,6.0,0.87,12.46,0.0,0.0,0.0,0.0
1400,4,35.0,25.0,27.514285714285716,0.445,8.8,0.389,17.885714285714286,0.736,0.0,39.74285714285714,13.685714285714285,7.485714285714286,5.628571428571429,12.4,17.457142857142856,81.7,72.2,6.12,14.84,0.77,0.0,0.0,0.0,0.0
1425,5,37.0,25.0,25.56756756756757,0.476,5.594594594594595,0.396,15.054054054054054,0.715,0.0,34.513513513513516,12.756756756756756,5.5675675675675675,4.0,14.594594594594595,17.83783783783784,71.8,65.2,7.87,7.22,6.56,0.0,0.0,0.0,0.0
1435,6,34.0,22.0,26.58823529411765,0.456,9.323529411764707,0.376,13.794117647058824,0.729,0.0,33.705882352941174,17.0,7.5588235294117645,2.735294117647059,12.411764705882353,17.176470588235293,76.3,70.2,7.79,9.91,2.85,0.0,0.0,0.0,0.0
1130,7,33.0,21.0,25.515151515151516,0.478,5.9393939393939394,0.349,17.363636363636363,0.724,0.0,34.60606060606061,14.636363636363637,5.696969696969697,5.787878787878788,13.787878787878787,15.303030303030303,74.3,69.8,9.21,8.76,5.0,0.0,0.0,0.0,0.0
1266,8,34.0,24.0,25.029411764705884,0.436,6.382352941176471,0.333,15.411764705882353,0.669,0.0,36.794117647058826,13.970588235294118,8.676470588235293,3.3823529411764706,14.588235294117647,20.323529411764707,71.9,64.9,6.95,8.04,6.11,0.0,0.0,0.0,0.0
1277,9,35.0,23.0,23.02857142857143,0.469,5.2,0.374,13.771428571428572,0.718,0.0,34.77142857142857,16.0,5.142857142857143,4.628571428571429,14.885714285714286,18.62857142857143,65.0,57.2,8.45,1.0,15.3,0.0,0.0,0.0,0.0
1403,10,34.0,21.0,24.764705882352942,0.453,6.117647058823529,0.412,16.029411764705884,0.739,0.0,30.647058823529413,13.294117647058824,6.794117647058823,1.8235294117647058,11.647058823529411,17.41176470588235,71.7,69.1,7.16,5.79,3.92,0.0,0.0,0.0,0.0
1203,11,32.0,23.0,25.75,0.458,5.34375,0.368,13.375,0.7,0.0,34.0625,14.4375,9.125,4.4375,13.875,18.84375,70.2,64.6,0.64,2.23,3.38,0.0,0.0,0.0,0.0
1116,12,35.0,21.0,25.17142857142857,0.461,6.057142857142857,0.346,14.657142857142857,0.703,0.0,35.22857142857143,14.885714285714286,6.857142857142857,6.314285714285714,15.2,17.485714285714284,71.1,66.0,8.75,5.51,8.26,0.0,0.0,0.0,0.0
1308,13,34.0,25.0,26.647058823529413,0.479,5.852941176470588,0.388,18.852941176470587,0.657,0.0,37.794117647058826,13.882352941176471,7.117647058823529,2.764705882352941,16.852941176470587,20.529411764705884,78.0,72.4,0.01,7.06,-2.02,0.0,0.0,1.0,0.0
1331,14,34.0,23.0,24.235294117647058,0.466,6.0,0.361,17.294117647058822,0.711,0.0,35.411764705882355,13.5,6.235294117647059,4.529411764705882,15.088235294117647,17.676470588235293,71.8,64.9,-1.04,1.83,2.71,0.0,0.0,0.0,0.0
1125,15,33.0,23.0,25.696969696969695,0.462,8.727272727272727,0.355,12.303030303030303,0.692,0.0,37.21212121212121,15.545454545454545,6.090909090909091,3.1818181818181817,16.0,18.333333333333332,72.4,64.5,-4.71,0.1,-0.49,0.0,0.0,0.0,0.0
1184,16,33.0,21.0,23.696969696969695,0.462,8.0,0.348,9.787878787878787,0.68,0.0,28.181818181818183,14.454545454545455,7.96969696969697,2.5454545454545454,13.515151515151516,13.606060606060606,65.2,63.3,-5.28,-6.16,1.97,0.0,0.0,0.0,0.0
1326,1,39.0,35.0,26.384615384615383,0.472,7.358974358974359,0.361,14.35897435897436,0.703,0.0,35.64102564102564,14.948717948717949,6.794871794871795,5.589743589743589,11.35897435897436,13.692307692307692,74.5,62.0,9.03,10.98,10.56,0.0,0.0,0.0,0.0
1272,2,37.0,33.0,27.675675675675677,0.455,7.513513513513513,0.351,16.0,0.621,0.0,39.67567567567568,14.513513513513514,9.297297297297296,5.864864864864865,13.324324324324325,19.783783783783782,78.9,63.1,3.91,11.61,8.11,0.0,0.0,0.0,0.0
1401,3,34.0,27.0,26.705882352941178,0.498,6.323529411764706,0.422,15.852941176470589,0.716,0.0,35.55882352941177,17.38235294117647,6.588235294117647,3.264705882352941,12.205882352941176,19.5,75.6,59.4,5.13,9.34,11.94,0.0,0.0,0.0,0.0
1438,4,32.0,21.0,25.375,0.437,8.03125,0.364,18.1875,0.742,0.0,39.0,12.875,4.65625,3.21875,13.65625,20.125,77.0,70.8,7.96,10.39,2.5,0.0,0.0,0.0,0.0
1397,5,35.0,24.0,28.02857142857143,0.448,9.342857142857143,0.365,15.485714285714286,0.653,0.0,35.82857142857143,15.6,9.6,3.085714285714286,14.17142857142857,20.114285714285714,80.9,75.1,9.15,15.77,-0.8,0.0,0.0,0.0,0.0
1257,6,34.0,24.0,24.852941176470587,0.434,7.352941176470588,0.333,14.5,0.678,0.0,36.73529411764706,14.558823529411764,7.382352941176471,4.235294117647059,12.764705882352942,20.529411764705884,71.6,63.1,7.69,5.98,10.11,0.0,0.0,0.0,0.0
1305,7,34.0,29.0,27.91176470588235,0.484,7.4411764705882355,0.406,14.147058823529411,0.756,0.0,38.23529411764706,16.735294117647058,5.382352941176471,4.352941176470588,13.264705882352942,16.794117647058822,77.4,67.5,1.09,9.57,1.01,0.0,0.0,0.0,0.0
1140,8,34.0,25.0,28.58823529411765,0.491,7.529411764705882,0.415,13.352941176470589,0.66,0.0,37.44117647058823,15.941176470588236,6.029411764705882,3.4705882352941178,13.411764705882353,19.470588235294116,78.1,69.0,3.95,10.48,0.89,0.0,0.0,0.0,0.0
1462,9,34.0,25.0,24.970588235294116,0.476,7.911764705882353,0.39,18.470588235294116,0.741,0.0,33.705882352941174,14.941176470588236,5.617647058823529,3.5294117647058822,12.647058823529411,17.764705882352942,76.3,65.5,3.39,9.86,4.32,0.0,0.0,0.0,0.0
1166,10,33.0,22.0,22.424242424242426,0.445,6.212121212121212,0.338,16.21212121212121,0.754,0.0,32.72727272727273,13.363636363636363,6.363636363636363,2.515151515151515,12.636363636363637,16.727272727272727,67.3,60.9,6.24,2.95,9.62,0.0,0.0,0.0,0.0
1390,11,31.0,18.0,25.096774193548388,0.448,5.612903225806452,0.349,13.741935483870968,0.682,0.0,38.483870967741936,14.838709677419354,4.645161290322581,5.935483870967742,14.806451612903226,18.419354838709676,69.5,67.1,9.06,5.44,5.72,0.0,0.0,0.0,0.0
1253,12,32.0,24.0,28.3125,0.454,8.53125,0.375,15.3125,0.702,0.0,36.59375,14.1875,7.40625,2.84375,13.90625,17.5,80.5,75.3,-2.07,9.11,-6.87,0.0,0.0,0.0,0.0
1107,13,33.0,23.0,24.181818181818183,0.453,6.878787878787879,0.374,12.666666666666666,0.722,0.0,33.696969696969695,13.212121212121213,5.787878787878788,2.484848484848485,13.242424242424242,19.21212121212121,67.9,65.1,-4.75,-1.94,0.34,0.0,0.0,0.0,0.0
1335,14,31.0,22.0,26.967741935483872,0.488,6.064516129032258,0.362,14.096774193548388,0.664,0.0,33.03225806451613,17.387096774193548,8.483870967741936,2.967741935483871,13.96774193548387,18.483870967741936,74.1,67.7,-1.64,5.09,-0.93,0.0,0.0,0.0,0.0
1317,15,34.0,23.0,27.235294117647058,0.456,6.647058823529412,0.37,15.852941176470589,0.657,0.0,39.88235294117647,12.647058823529411,6.588235294117647,4.4411764705882355,15.794117647058824,20.264705882352942,77.0,71.2,-6.59,2.55,-5.66,0.0,0.0,0.0,0.0
1148,16,34.0,22.0,23.235294117647058,0.434,7.705882352941177,0.381,14.764705882352942,0.73,0.0,34.705882352941174,12.470588235294118,6.0,3.3823529411764706,14.147058823529411,16.0,68.9,66.1,-6.48,-4.19,0.56,0.0,0.0,0.0,0.0
1196,1,40.0,35.0,28.125,0.526,7.425,0.409,16.15,0.69,0.0,37.6,15.35,6.65,4.85,14.125,15.65,79.8,62.6,7.34,13.68,10.15,0.0,0.0,0.0,0.0
1458,2,36.0,30.0,24.083333333333332,0.46,5.833333333333333,0.352,16.194444444444443,0.688,0.0,34.94444444444444,13.722222222222221,5.75,3.2222222222222223,11.305555555555555,15.305555555555555,70.2,57.9,6.95,6.68,12.6,0.0,0.0,0.0,0.0
1332,3,37.0,29.0,26.027027027027028,0.452,9.45945945945946,0.39,14.35135135135135,0.761,0.0,34.4054054054054,13.864864864864865,6.864864864864865,2.0,12.45945945945946,16.37837837837838,75.9,66.2,6.3,10.84,5.11,0.0,0.0,0.0,0.0
1268,4,34.0,25.0,28.558823529411764,0.478,5.764705882352941,0.385,16.08823529411765,0.695,0.0,38.970588235294116,17.264705882352942,7.4411764705882355,6.852941176470588,16.0,18.0,79.0,67.5,7.59,13.58,5.48,0.0,0.0,0.0,0.0
1139,5,36.0,29.0,21.666666666666668,0.435,8.916666666666666,0.369,15.36111111111111,0.76,0.0,29.666666666666668,12.13888888888889,5.416666666666667,1.7777777777777777,9.472222222222221,19.11111111111111,67.6,57.1,3.94,1.44,12.9,0.0,0.0,0.0,0.0
1323,6,32.0,24.0,27.15625,0.459,8.96875,0.39,17.71875,0.743,0.0,38.40625,17.25,8.46875,3.4375,12.9375,18.1875,81.0,68.0,4.97,15.72,1.22,0.0,0.0,0.0,0.0
1424,7,37.0,30.0,26.45945945945946,0.445,7.8108108108108105,0.36,14.18918918918919,0.716,0.0,34.945945945945944,14.81081081081081,7.8108108108108105,5.324324324324325,11.08108108108108,18.10810810810811,74.9,66.8,5.37,6.49,6.5,0.0,0.0,0.0,0.0
1112,8,31.0,20.0,27.29032258064516,0.478,5.548387096774194,0.341,17.838709677419356,0.75,0.0,37.354838709677416,16.483870967741936,6.096774193548387,3.3225806451612905,13.774193548387096,13.709677419354838,78.0,72.5,10.76,14.69,1.55,0.0,0.0,0.0,0.0
1345,9,34.0,22.0,24.794117647058822,0.46,6.4411764705882355,0.357,13.852941176470589,0.678,0.0,32.970588235294116,13.676470588235293,7.911764705882353,2.6176470588235294,13.970588235294118,19.823529411764707,69.9,63.4,8.89,6.0,8.65,0.0,0.0,0.0,0.0
1210,10,32.0,20.0,29.21875,0.49,6.28125,0.372,13.875,0.681,0.0,36.4375,15.34375,9.875,3.5625,15.71875,20.78125,78.6,69.4,9.36,12.37,4.8,0.0,0.0,0.0,0.0
1457,11,34.0,29.0,27.147058823529413,0.477,8.176470588235293,0.36,12.382352941176471,0.624,0.0,37.61764705882353,16.676470588235293,7.882352941176471,3.7058823529411766,13.088235294117647,17.176470588235293,74.9,61.4,-1.2,0.71,8.46,0.0,0.0,0.0,0.0
1330,12,33.0,24.0,23.87878787878788,0.431,7.121212121212121,0.347,14.515151515151516,0.722,0.0,36.60606060606061,14.636363636363637,7.636363636363637,3.4545454545454546,12.303030303030303,18.78787878787879,69.4,62.0,0.44,2.25,5.58,0.0,0.0,0.0,0.0
1172,13,34.0,29.0,28.5,0.449,9.647058823529411,0.369,14.676470588235293,0.753,0.0,40.529411764705884,16.441176470588236,8.0,2.676470588235294,14.558823529411764,17.705882352941178,81.3,68.7,-2.26,10.36,-2.06,0.0,0.0,0.0,0.0
1275,14,33.0,18.0,21.818181818181817,0.46,5.121212121212121,0.333,10.696969696969697,0.709,0.0,30.242424242424242,12.757575757575758,5.666666666666667,4.090909090909091,13.151515151515152,16.96969696969697,59.5,57.4,2.78,-7.5,12.31,0.0,0.0,0.0,0.0
1394,15,33.0,26.0,27.636363636363637,0.522,5.818181818181818,0.402,18.151515151515152,0.707,0.0,35.54545454545455,18.03030303030303,7.787878787878788,2.878787878787879,16.272727272727273,19.12121212121212,79.2,69.8,-4.8,6.79,-3.72,0.0,0.0,0.0,0.0
1238,16,35.0,21.0,25.085714285714285,0.417,5.542857142857143,0.313,15.428571428571429,0.711,0.0,35.714285714285715,13.4,8.257142857142858,3.057142857142857,15.342857142857143,20.685714285714287,71.1,73.5,-9.94,-0.43,-11.84,0.0,0.0,0.0,0.0
1242,1,38.0,33.0,29.105263157894736,0.494,6.078947368421052,0.396,14.078947368421053,0.66,0.0,39.6578947368421,17.13157894736842,9.210526315789474,6.473684210526316,14.18421052631579,18.894736842105264,78.4,61.7,6.86,12.51,10.11,0.0,0.0,0.0,0.0
1417,2,36.0,30.0,25.63888888888889,0.48,6.666666666666667,0.376,11.583333333333334,0.662,0.0,32.166666666666664,14.083333333333334,7.305555555555555,3.2222222222222223,12.222222222222221,15.805555555555555,69.5,57.8,9.84,6.24,14.66,0.0,0.0,0.0,0.0
1338,3,37.0,29.0,25.972972972972972,0.472,6.1891891891891895,0.382,13.135135135135135,0.661,0.0,35.67567567567568,17.486486486486488,5.243243243243243,3.5945945945945947,11.91891891891892,16.56756756756757,71.3,62.8,8.53,6.74,10.25,0.0,0.0,0.0,0.0
1356,4,36.0,29.0,21.166666666666668,0.448,6.222222222222222,0.366,14.38888888888889,0.693,0.0,29.88888888888889,11.5,6.583333333333333,3.2222222222222223,14.0,20.22222222222222,62.9,56.2,7.53,-1.52,15.11,0.0,0.0,0.0,0.0
1439,5,34.0,22.0,26.058823529411764,0.468,4.794117647058823,0.363,14.5,0.66,0.0,33.26470588235294,13.205882352941176,8.382352941176471,4.676470588235294,10.911764705882353,18.205882352941178,71.4,64.1,8.26,4.69,9.66,0.0,0.0,0.0,0.0
1181,6,33.0,22.0,24.90909090909091,0.469,6.0,0.381,14.575757575757576,0.689,0.0,35.303030303030305,13.121212121212121,7.303030303030303,4.757575757575758,15.424242424242424,17.484848484848484,70.4,62.0,10.49,5.87,12.98,0.0,0.0,0.0,0.0
1231,7,32.0,21.0,24.46875,0.446,7.875,0.381,13.375,0.71,0.0,33.8125,13.25,6.4375,4.375,12.375,20.53125,70.2,61.8,8.35,8.0,8.78,0.0,0.0,0.0,0.0
1246,8,34.0,22.0,26.176470588235293,0.476,6.794117647058823,0.355,14.264705882352942,0.703,0.0,36.3235294117647,15.794117647058824,5.911764705882353,4.735294117647059,14.5,16.08823529411765,73.4,67.7,11.41,9.83,7.29,0.0,0.0,0.0,0.0
1437,9,33.0,22.0,23.484848484848484,0.424,7.515151515151516,0.352,18.0,0.781,0.0,36.24242424242424,12.696969696969697,8.090909090909092,3.242424242424242,13.636363636363637,19.545454545454547,72.5,64.6,9.16,7.41,8.73,0.0,0.0,0.0,0.0
1211,10,34.0,23.0,27.441176470588236,0.483,6.764705882352941,0.395,16.823529411764707,0.751,0.0,37.38235294117647,14.470588235294118,6.235294117647059,3.6176470588235294,13.911764705882353,19.235294117647058,78.5,70.1,3.77,10.18,1.97,0.0,0.0,0.0,0.0
1433,11,35.0,28.0,25.742857142857144,0.457,6.9714285714285715,0.401,16.571428571428573,0.728,0.0,33.285714285714285,13.571428571428571,7.6571428571428575,3.0285714285714285,11.257142857142858,18.37142857142857,75.0,65.7,0.2,7.77,1.73,0.0,0.0,0.0,0.0
1228,12,35.0,23.0,22.571428571428573,0.432,6.885714285714286,0.349,12.114285714285714,0.624,0.0,35.17142857142857,13.942857142857143,5.857142857142857,2.8285714285714287,14.028571428571428,17.257142857142856,64.1,57.1,7.09,-0.04,14.22,0.0,0.0,0.0,0.0
1221,13,34.0,25.0,21.705882352941178,0.435,5.617647058823529,0.351,14.823529411764707,0.734,0.0,32.088235294117645,13.617647058823529,9.529411764705882,3.6176470588235294,15.323529411764707,18.264705882352942,63.9,57.5,-3.06,-4.88,8.21,0.0,0.0,0.0,0.0
1460,14,33.0,23.0,23.21212121212121,0.438,5.454545454545454,0.347,12.515151515151516,0.732,0.0,32.121212121212125,12.181818181818182,5.9393939393939394,1.5151515151515151,12.121212121212121,17.393939393939394,64.4,62.2,-0.31,-4.09,6.03,0.0,0.0,0.0,0.0
1451,15,32.0,20.0,24.125,0.489,5.625,0.395,16.9375,0.672,0.0,32.8125,13.65625,6.625,2.4375,16.09375,19.09375,70.8,69.2,-3.33,-3.29,-0.74,0.0,0.0,0.0,0.0
1197,16,35.0,21.0,24.17142857142857,0.45,5.9714285714285715,0.36,16.17142857142857,0.662,0.0,36.885714285714286,13.628571428571428,7.0,1.8,17.8,18.514285714285716,70.5,70.5,-7.49,-2.66,-7.07,0.0,0.0,0.0,0.0
1310,16,35.0,23.0,25.4,0.418,7.828571428571428,0.343,17.2,0.731,0.0,38.34285714285714,13.342857142857143,6.4,1.5714285714285714,13.514285714285714,17.457142857142856,75.8,74.5,-4.7,4.08,-7.49,0.0,0.0,0.0,0.0
